evt_block_time,supply_apy,variable_borrow_apy,stable_borrow_apy,liquidity_usd,liquidity_usdc,liquidity_weth,total_liquidity,Lido staking APR(instant),Lido staking APR(ma_7),CL APR,EL APR,avg_funding_rate_geo,weth_reserve,usdc_reserve,weth_price,usdc_price,trading_volume,eth_usd,steth_usd
2022-05-25,0.5722536036462647,1.6498833423665928,5.1998444564887905,728270932.32,346817561.38987285,193315.91724432365,-0.32154267672876474,0.04412244158219902,0.043098947671314725,4.412,0.0,0.237635,-82.64352607920227,-79.50302362472756,1931.1773958333347,1973.2124305555544,361548.43758269475,1973.1443429789172,1931.1012256812496
2022-05-26,0.5766647828051819,1.6562584235534408,5.208344564737921,715239460.01,314220000.276412,213703.18182325937,-0.32366781350434515,0.04449715190354664,0.043381288395241725,4.45,0.0,0.238599,-379.7945744818842,-370.1232057683436,1836.3929861111098,1876.5254513888892,714096.6232062842,1875.8008406688548,1835.681693988551
2022-05-27,0.5910790145889555,1.6768673880361362,5.235823184048181,227017970.33,49436806.55222099,100501.81202222049,-0.32470136748344613,0.04437320558940394,0.0437114353688013,4.437,0.0,0.239244,2.6033431135760416,-2.903153378962923,1725.289409722223,1766.944895833333,478970.1487754888,1766.8108527392,1725.151393510462
2022-05-28,0.5671076754215594,1.642459538390459,5.189946051187278,181364780.61,78692224.58044702,57972.88165912596,-0.2995598677428901,0.044770565397137974,0.04401618563752404,4.477,0.0,0.239874,-4.271039939476804,4.636131543492954,1732.5495486111092,1771.0445486111114,276202.7925836526,1770.946743074726,1732.4385862371114
2022-05-29,0.5758626019243189,1.655099605128312,5.206799473504416,796569487.22,245734551.682376,306749.10344864416,-0.29961091135274687,0.04439942270429831,0.04418466761853226,4.44,0.0,0.240522,52.078268715134065,48.6227193303855,1755.6899652777786,1795.7181597222238,716575.4146574601,1795.6586751949844,1755.6369032865155
2022-05-30,0.6386068705415596,1.743027601053464,5.324036801404618,959125112.18,350916702.52810496,319488.7763997059,-0.2930669832460012,0.0444784758942518,0.04438618614721262,4.448,0.0,0.241244,-3.3043716439330026,0.5278935886146173,1866.8239236111126,1903.6925694444444,308888.7571228472,1903.2416821298038,1866.3324670658658
2022-05-31,0.6075955960029743,1.700130587600019,5.266840783466692,606860604.46,351765736.8607721,129672.98336588721,-0.2988618215607008,0.04466977427520913,0.04447300533514959,4.467,0.0,0.241927,20.637843491833536,17.64723219896815,1931.4825347222222,1967.2167708333332,299295.011336007,1967.1549537970366,1931.4138874892906
2022-06-01,0.625358110495353,1.7248438748356427,5.29979183311419,343935968.21,131348532.65786901,111802.60887480422,-0.29686524588946916,0.04494957648433129,0.04459116746402563,4.495,0.0,0.242618,1.6239732570404506,-1.0468413787732327,1866.8791666666705,1901.4532638888882,340875.5596804981,1900.6974891779164,1866.1459570313239
2022-06-02,0.6366151778907342,1.7403172543364689,5.320423005781958,149106744.15,74219267.57671899,41078.166901940895,-0.29567306703890917,0.044640812270760666,0.04461169037362765,4.464,0.0,0.243262,0.02036596563232461,0.12534331646621183,1789.8434722222219,1823.0481597222233,88240.85451629294,1823.0204568187269,1789.8161020923035
2022-06-03,0.6408214026388535,1.7460602708216661,5.328080361095554,166492202.47,107502201.626414,32933.21618437739,-0.2960318835359976,0.04475261664766439,0.044665891953379146,4.475,0.0,0.243901,-2.935337233790632,3.165263242860649,1754.4216666666694,1791.2007291666675,171066.057822023,1790.9292021368433,1754.1592709703475
2022-06-04,0.6387539449837355,1.7432400090985647,5.32432001213142,304759917.03,111304400.00834796,108964.25945515899,-0.2960318835359976,0.044649150511808955,0.04464854696976069,4.465,0.0,0.244631,1.8887747085621656,-1.7337781141594535,1738.3844444444462,1775.403402777779,69904.01587774721,1775.370942456895,1738.3542235807238
2022-06-05,0.6355081747349692,1.7388033311519828,5.318404441535977,307936285.05,148409101.96181902,88579.46596847734,-0.3080524828109415,0.04446380306751374,0.044657744164505776,4.446,0.0,0.245379,1.9852863457361194,-1.5264921165121788,1763.8582986111105,1800.9499305555546,248979.88674986662,1800.9155660923245,1763.8199192075517
2022-06-06,0.7274199707124347,1.8604438264370426,5.480591768582724,368235640.25,88552257.87967196,149319.7437727899,-0.30803724239312186,0.04463107441702774,0.044679543953473747,4.463,0.0,0.246152,124.16180961317475,120.26839191982609,1836.9151041666669,1873.050243055558,604144.1316221125,1872.90219226521,1836.7693217365022
2022-06-07,0.7584853405428881,1.899785300810513,5.53304706774735,393043684.92,142293033.25539494,140699.83936811253,-0.3086259879062654,0.04450887893756983,0.04465655890523958,4.451,0.0,0.246926,4.8406389039175295,7.16769346023211,1743.004618055555,1782.1672916666673,610170.5548146493,1781.8674317171235,1742.6903629571461
2022-06-08,0.7551475962466133,1.8956061417868655,5.527474855715821,201937602.95,61932096.331069015,77516.83864166109,-0.30469963509822867,0.044433758183909156,0.044582870576607835,4.443,0.0,0.247774,321.2456945939162,306.0554255049746,1762.3513194444438,1806.1302430555568,1045475.1252356787,1806.0993351731313,1762.3198366450972
2022-06-09,0.8864059117968336,2.053846876949943,5.738462502599924,231651954.56,73929062.95253798,87608.17445442903,-0.30469854519475065,0.0447332653425212,0.044596078158287915,4.473,0.0,0.248619,65.88751838310901,56.86938658718073,1752.07506944444,1800.3216319444437,348618.5944167658,1800.2978901555562,1752.0525237445618
2022-06-10,0.6475114704711095,1.75512194037891,5.34016258717188,565002802.03,212837805.43168497,201722.54780141683,-0.303252317768764,0.04462494687248242,0.04457783961897621,4.462,0.0,0.249488,15.210341844044773,-10.726284170836681,1673.3068055555573,1745.788958333334,2187641.8753947075,1745.169495899785,1672.190774568574
2022-06-11,0.7115816706925636,1.8399635281360085,5.453284704181344,733803288.03,303775502.597889,268701.5841551743,-0.3191036449643853,0.044578859212261124,0.04456779800475509,4.458,0.0,0.250287,-24.637912879486038,-6.200833769451745,1530.2371180555554,1600.391701388889,3000458.270601915,1599.2828477806809,1529.425330181939
2022-06-12,0.8092439899513156,1.9622307767839087,5.616307702378545,776503276.21,257097781.75073594,349801.1593819111,-0.3827757903139198,0.04460182127092094,0.044587514890956095,4.46,0.0,0.251205,5.748271314521092,1.1992225586022887,1427.8443402777764,1484.8592708333324,2084666.5689179855,1484.598187369902,1427.570507535452
2022-06-13,0.7059472810465901,1.832647441292886,5.443529921723848,732788690.28,253747078.29129496,375862.5825858883,-0.43662393088794116,0.044350668506161206,0.044547456903689456,4.435,0.0,0.251948,1640.984111578898,1573.8461588929722,1207.8833333333314,1274.5126388888893,5145481.299437604,1272.7377943733993,1205.84024386574
2022-06-14,0.5898965943667963,1.6749564467138303,5.233275262285106,485619412.39,161130430.51153,271248.4728904936,-0.4361269035121404,0.04432382556520831,0.04452102070763781,4.432,0.0,0.252508,430.21420759166784,383.2253470487093,1136.339097222223,1196.2794791666665,2357288.5257522385,1195.8287991961993,1135.9270876365963
2022-06-15,0.5168301436394059,1.5675730490574002,5.090097398743199,602477256.66,254570853.88385203,305049.6863543017,-0.5003852711978576,0.04451820757241731,0.04453308490599613,4.452,0.0,0.253053,34.61116935136536,-3.3581532320610306,1077.1370138888897,1140.4909374999993,2145996.691068675,1139.1394930522335,1075.7351139777036
2022-06-16,0.5108583195537576,1.5584950283913808,5.077993371188508,362081184.45,215437123.78534698,127985.89474465637,-0.43541796389416276,0.044155039134809115,0.044450481162037245,4.416,0.0,0.25362,-26.602281163234565,-19.66324595933579,1077.3278472222207,1145.782986111111,708282.397329044,1144.7190789074343,1076.4055743681433
2022-06-17,0.6159014038057928,1.7114281898940868,5.281904253192116,540383460.63,277021752.29203606,241771.4198071373,-0.4510012938106575,0.04425834965970754,0.04439811013164082,4.426,0.0,0.254129,16.669508940440945,-8.520662824841999,1021.1156250000005,1089.3004166666665,925005.0178070463,1089.2518625250427,1021.0720469942771
2022-06-18,0.5086093038852271,1.554881992934724,5.073175990579632,652961317.84,361571556.7234119,288610.3829994915,-0.4544567227052501,0.044222327640752734,0.04434717704999676,4.422,0.0,0.254679,-59.07300829743684,-44.76868984679384,944.7141319444461,1009.6302083333331,1396816.3452941237,1008.2405488165523,943.3505995612666
2022-06-19,0.5312829050610244,1.5890040750846202,5.118672100112827,470112018.04,260456039.2506169,203865.1674754771,-0.450904075358597,0.04373648347130188,0.04422355736433691,4.374,0.0,0.255053,43.51299052689133,36.95065548350705,965.9951041666661,1028.4051041666667,703277.7628952881,1026.6636407108178,964.2930586487179
2022-06-20,0.5026540913097035,1.5454940747907968,5.0606587663877285,310883707.52,184801986.69322404,114125.78114702103,-0.4357907296172689,0.04432501188904503,0.0442198921333203,4.433,0.0,0.255293,-1236.3660448220558,-1156.2991689719174,1038.7706249999997,1104.761076388889,528192.0622619429,1104.51090128664,1038.5110089922707
2022-06-21,0.4709089799927554,1.4957794890983147,4.994372652131086,337362073.47,188231447.1903011,130073.09345344634,-0.4423488123781933,0.04416417476793488,0.044197084876566976,4.416,0.0,0.255506,-10.516999167229319,10.54204476837894,1081.9837847222218,1146.5140277777775,237641.21896205284,1146.3639193671654,1081.8262272287511
2022-06-22,0.5118502662954716,1.5596020469189873,5.079469395891983,235271531.69,149154103.868244,79111.30080289661,-0.4516201063791522,0.044165855538506715,0.044146748871722596,4.417,0.0,0.25575,22.427437329560966,29.454501676773607,1029.1640277777772,1088.5603819444439,284083.65117625427,1088.3992065274806,1029.0091200906147
2022-06-23,0.48015318071920354,1.510451151153144,5.013934868204191,316791126.67,193323490.637664,111890.33174892902,-0.45845258658996835,0.0440395717871882,0.04413025353634818,4.404,0.0,0.256024,-1228.3900800625945,-1165.6490365929958,1048.0583680555571,1103.4701041666665,173046.90776374633,1103.294256720097,1047.8778164621494
2022-06-24,0.4823535503467766,1.5139324456613699,5.018576594215159,206899255.39,118283974.83913699,74919.00218819942,-0.45739396341666483,0.0442423543993109,0.04412796849914864,4.424,0.0,0.25627,-2.115886740721468,2.5015069992372077,1133.82482638889,1182.8144791666664,190192.52963792396,1182.3791835889353,1133.3500362830832
2022-06-25,0.4585219131942974,1.4759653571994995,4.967953809599333,185583363.66,81719981.86041701,85366.74408738078,-0.45946881126598554,0.04405897060253694,0.044104631779403526,4.406,0.0,0.25649,-5.084409758421554,7.2993301431980875,1171.8999652777773,1216.672638888888,318147.70267426147,1216.5748640621227,1171.7980330225625
2022-06-26,0.47479796500677646,1.5015202308535398,5.002026974471386,227323639.3,141661385.31679195,69423.14210986598,-0.4587840274365515,0.044078329380700776,0.04415346690931766,4.408,0.0,0.256734,2.362588911457215,-1.7670507404090954,1190.3781597222219,1233.9149652777764,208136.30444245762,1233.8580712263324,1190.3256111720661
2022-06-27,0.4847000784650681,1.517129742989346,5.022839657319127,205053455.79,104570642.14649999,82997.43792118214,-0.5030271616705724,0.0439464526035831,0.04409938701139455,4.395,0.0,0.256947,3.084946569463284,-2.5814920773549215,1168.6191319444433,1210.6736805555558,153931.74790657772,1210.5817783329896,1168.51875288439
2022-06-28,0.5460395072807067,1.6107047857057843,5.1476063809410455,242933158.0,132677141.04954898,92563.25198278466,-0.5030684581506375,0.04405289485730357,0.04408348988130434,4.405,0.0,0.257209,-1.3411462606775222,2.5877647214572375,1146.13423611111,1191.1424305555552,327021.8103076548,1190.9313235620018,1145.897492209748
2022-06-29,0.57812741496944,1.6574600580020358,5.209946744002714,287271548.5,171515302.68725303,102945.31286659824,-0.5384675157959994,0.044020210377684554,0.04406268342975833,4.402,0.0,0.257572,8.210052772516631,11.091639718124359,1079.3071180555569,1124.4440625000004,178130.14509638626,1124.306022367066,1079.182991814201
2022-06-30,0.5933004532068792,1.6791276943580804,5.238836925810774,150046878.9,68285383.35580598,78074.53410539798,-0.5778969159877867,0.04414200672002733,0.04407731699159251,4.414,0.0,0.257974,10.144598652634231,2.542687945648514,1007.7374999999984,1047.2236111111108,181040.9973630776,1046.7953287006396,1007.338669595407
2022-07-01,0.6283862498057353,1.7281744288359469,5.304232571781262,405541869.98,267737708.40539005,129204.10738824261,-0.5676901776857755,0.04383528136929593,0.04401916370159039,4.384,0.0,0.258234,1.5420747610826997,6.038483627555214,1026.2312499999994,1066.5617708333318,190710.3694452268,1066.471787824284,1026.1456548695985
2022-07-02,0.6347356657003596,1.7368272173595367,5.315769623146049,504519083.94,237366153.07767606,253466.93945859635,-0.5677717784790914,0.044184988525358015,0.04403716626199343,4.418,0.0,0.258487,7.1219311392829034,10.796871303165481,1015.0398263888893,1053.995173611111,221808.80718152414,1053.9484323551455,1014.9846449681062
2022-07-03,0.7271929560378053,1.859320709447718,5.479094279263624,392903333.28,233190770.02357402,150254.78617908718,-0.5602096622309591,0.04373590275502104,0.04398824817261059,4.374,0.0,0.258699,723.870459967055,705.4186284940989,1025.2793749999996,1062.9449305555568,93123.196016713,1062.9103967607766,1025.2443338658793
2022-07-04,0.7904167331506117,1.9385768704511408,5.584769160601521,359278908.33,199598308.67490494,146636.78418554764,-0.5593306834369833,0.043865419169861974,0.04397667196779329,4.387,0.0,0.258927,1.022199279244592,2.151392316289521,1055.4387152777774,1088.9532291666671,268049.8739268701,1088.5281328972428,1055.0115082002299
2022-07-05,0.7202734944411525,1.85045591001166,5.467274546682213,582585278.26,321668012.9808969,230355.82235402122,-0.5427875389460833,0.044002362544803386,0.04396945306600754,4.4,0.0,0.259198,313.01197064621334,298.59737096144687,1098.0844791666661,1132.6705902777778,578277.3343124149,1132.4315478128522,1097.8381451132143
2022-07-06,0.8036796921362178,1.954839457810074,5.606452610413432,381070918.33,174853431.73050392,180509.67478178212,-0.5429433432304202,0.043827303449446076,0.043941894933402045,4.383,0.0,0.259458,-4.476269075616141,4.971082055842873,1109.551215277777,1142.4179166666663,240844.64673115322,1142.2890317595295,1109.4201783004034
2022-07-07,0.803842088630111,1.9551503373703905,5.606867116493853,356581453.02,224129147.46938998,110423.84823428022,-0.5436993763019902,0.04422196473028506,0.04395331750629599,4.422,0.0,0.259791,10.834963087177185,9.194279168332509,1166.5347222222226,1199.4900347222235,330119.053817391,1199.2090715293289,1166.2478785398926
2022-07-08,0.8715985456826504,2.035987577178948,5.714650102905264,642307120.76,341770042.08077896,243419.04490282713,-0.4703607803064457,0.04403209490240334,0.043981433725311304,4.403,0.0,0.260176,149.40973267670066,141.88895164904383,1201.3129861111113,1234.6489930555545,141261.8118047821,1234.5652592682316,1201.2288376742022
2022-07-09,0.8610394818198713,2.023602251975969,5.698136335967958,973226681.71,543005795.9251982,352789.93775938184,-0.4703583728721361,0.04401774648998269,0.04395754200597197,4.402,0.0,0.260684,-2.636844657114504,10.398706842164021,1184.597569444445,1219.481736111111,96644.97096219585,1219.4747375028771,1184.5908521769595
2022-07-10,0.8388855077547837,1.9973687187004132,5.66315829160055,628714722.95,366201102.3956738,221756.2013300557,-0.5104255618608616,0.04398096129880469,0.04399255036936966,4.398,0.0,0.261258,4.732541798433766,-4.092830446419808,1150.37798611111,1183.7938194444441,199064.58877875088,1183.700713018427,1150.2919612917433
2022-07-11,0.8275279903385419,1.9837812724867776,5.645041696649037,692886339.27,315300013.664614,329988.8086034403,-0.5100912114076165,0.044196056908821335,0.044039784332078113,4.42,0.0,0.261671,2.6841525473200796,-1.7485571398384978,1112.2566319444438,1144.2397916666666,176868.16808463284,1144.1542444453285,1112.1721327062476
2022-07-12,0.7561149146707274,1.8961327307298206,5.528176974306427,586098838.96,325112347.29653704,243332.46766627906,-0.5092795905406728,0.04397617219623129,0.044036042853710704,4.398,0.0,0.262124,12.875009746632855,-13.30267363204418,1037.764097222223,1072.551041666666,267963.27195972844,1072.4200082273358,1037.5884549085633
2022-07-13,0.7724945683266102,1.916660616414131,5.5555474885521745,751411479.8,412199422.19436413,317826.9292076097,-0.5075271427414342,0.04395303867308131,0.044054005028515746,4.395,0.0,0.262527,8.358940236618256,15.795784681600196,1027.093298611111,1067.28545138889,350916.6329343483,1067.1279675897147,1026.938281388894
2022-07-14,0.8281875975280251,1.9846623541739208,5.646216472231894,772967618.8,399008851.8047691,331747.1552877172,-0.4920614611623441,0.04376093922271429,0.04398814424171993,4.376,0.0,0.26289,-0.0073663999252896,-1.078247213580819,1086.088263888889,1127.2403124999996,124609.10858965377,1126.4805101482661,1085.3355267340462
2022-07-15,0.7600150612611378,1.9010783124347006,5.534771083246268,520105564.36,271231733.1964409,204176.21853706878,-0.49216993467967657,0.04368365784825934,0.04393836751969937,4.368,0.0,0.263145,-18.936945140845044,-0.0976465255654871,1180.3804513888892,1218.9168402777782,287067.92627917597,1218.7415493550877,1180.1759353165382
2022-07-16,0.7344915225564072,1.8688167949608,5.4917557266144,871075581.56,453958425.85390806,332216.39516665076,-0.49056918607255995,0.04400465258232944,0.0439364969614632,4.4,0.0,0.263409,-0.2690980607634954,7.376358141143549,1220.235243055555,1255.5586111111113,273087.31174852175,1254.1316767704477,1218.74278280322
2022-07-17,0.7667900026671592,1.9095435049331508,5.5460580065775344,1036185999.12,476881643.07876605,413846.96303351584,-0.4981662171885316,0.04370577693530775,0.04389718490953505,4.371,0.0,0.263697,-0.43647366425164186,0.33873074214608606,1316.2324305555562,1351.4762847222219,283879.81792399083,1351.4532194561357,1316.2038188413494
2022-07-18,0.9237287223752775,2.0961033436895913,5.794804458252788,688620457.31,321277329.85528624,252901.73699983943,-0.49708161710587,0.0438298214876367,0.043844865563651525,4.383,0.0,0.263994,10.675517005231633,17.71208009438522,1421.7506597222234,1452.5132638888876,589411.1179958031,1451.6756462929832,1420.9175468696897
2022-07-19,0.8979023744679059,2.066555560586068,5.755407414114757,725023897.18,338346507.8528269,250403.1120305222,-0.4930648439543257,0.043819883647704394,0.04382253862814766,4.382,0.0,0.26445,-314.1164701865128,-296.5194447595084,1510.5397569444438,1544.2195833333335,364536.7718403497,1544.0916704318918,1510.401044344564
2022-07-20,0.9120301004880411,2.0792360271365125,5.772314702848683,868389280.3,446653277.0224878,270462.4609639756,-0.5290023540866114,0.04395905117265575,0.04382339755665827,4.396,0.0,0.265127,10.393284111626032,1.2693867561364685,1525.8943402777788,1559.3143749999995,225578.21839537882,1559.10004641995,1525.668956186896
2022-07-21,0.9202061785211487,2.0885747496148843,5.784766332819846,1105216085.01,506239592.0550981,393740.2852591108,-0.5290748447244334,0.04365840927839315,0.04380875042175526,4.366,0.0,0.265615,-1.346704725052725,1.6030376217523656,1491.1597916666672,1521.2476736111107,144445.68481273192,1520.911508384007,1490.765717063944
2022-07-22,0.896252985004608,2.061089730685396,5.7481196409138615,1343217488.01,537837831.7868391,509654.51652212493,-0.5287467480769054,0.04387986291124579,0.043836779716467635,4.388,0.0,0.266094,-408.50012312320314,-401.44971443902926,1552.2185763888895,1580.2462847222212,236943.19613191625,1579.953235058462,1551.9007811355232
2022-07-23,0.9225310327632609,2.091240325206929,5.788320433609238,1171879832.15,630605498.2417567,350788.81893245666,-0.5274798913947236,0.04393875565590721,0.04382736586983586,4.394,0.0,0.266646,-5.807346846999632,5.85544041107876,1514.240902777778,1543.0204861111124,82768.7908064121,1542.817979197002,1514.0285004667885
2022-07-24,0.9310090126316017,2.1008719074828224,5.801162543310429,1054254660.47,443903063.64374304,383166.2899402622,-0.5307639141511067,0.04396567715199029,0.043864494472219066,4.397,0.0,0.26698,2.076891448685007,-1.0038514318840248,1564.6182638888888,1592.915694444445,290220.1024387926,1592.7849755465743,1564.473979086139
2022-07-25,0.9058407527813167,2.0756826928677308,5.767576923823641,1474073316.3,736791967.6727214,483709.615819192,-0.5344350984811113,0.04394156827260498,0.04388045829864313,4.394,0.0,0.267263,2.938579946284691,-2.5787513083644846,1495.3264930555551,1524.2230555555539,152948.2618211983,1524.0710021448604,1495.167704991114
2022-07-26,0.9380452197792883,2.112327499759388,5.81643666634585,592067589.11,309126942.55915594,201305.9026291748,-0.5322559811796239,0.04398814448373911,0.04390449556093383,4.399,0.0,0.267517,-25.11060696595302,-23.896842235459424,1378.6275694444441,1405.5258333333325,157135.49961762692,1405.358546189346,1378.459789988294
2022-07-27,0.924482985262699,2.09354036020558,5.791387146940774,1458337406.88,608829084.3364588,568279.4639826369,-0.5315094742560105,0.04353957537411812,0.04384457044685704,4.354,0.0,0.26771,1.8886088281381248,-1.3222952397480918,1467.5957291666668,1494.8777430555563,259553.29883081367,1493.599944392337,1466.3480020327752
2022-07-28,0.8703332875023617,2.0311026648334,5.708136886444533,1168426526.73,548049342.3949178,372464.3851830725,-0.5418626061446543,0.04400453405494886,0.04389401684350784,4.4,0.0,0.267888,-81.367117977343,-80.59065952931627,1625.319131944444,1665.6013541666675,617520.3129783182,1664.888842012787,1624.6148601316422
2022-07-29,0.7898825509637339,1.9381798303704683,5.58423977382729,1189722385.97,519009053.296555,391152.9110072543,-0.5381194792372124,0.04325147111053207,0.043804246586263015,4.325,0.0,0.268171,182.0064658147917,173.4656174976143,1672.2384374999997,1714.7087847222224,452157.7754527468,1714.6159569064098,1672.12866071325
2022-07-30,0.768957220579477,1.9122973840888693,5.549729845451825,995138841.33,498137903.10475475,290224.9926960126,-0.538117780740393,0.04370584377145237,0.04377097345991233,4.371,0.0,0.268503,-1.6135219982636213,1.8184804650646278,1668.519097222221,1712.4677430555557,140312.04131089506,1712.4114488343296,1668.46448417542
2022-07-31,0.777741414372327,1.9228656430861546,5.5638208574482055,920743537.56,416314349.1488719,295774.6219226134,-0.5382558045516188,0.04386383224750312,0.04375642418784275,4.386,0.0,0.268814,-39.32921115086226,-37.122811522798486,1661.9785069444442,1705.4512152777784,54321.85737455805,1705.4180479282538,1661.9444614711847
2022-08-01,0.7723470539175009,1.9161804384968928,5.55490725132919,1110759441.58,564805025.140657,327300.9355343366,-0.5391784275426206,0.0438781349331292,0.04374736228220335,4.388,0.0,0.269136,-3.4652463242080396,-3.5530800186185876,1625.9602083333327,1668.0502777777774,94770.68050171663,1667.8477905762104,1625.7663694564646
2022-08-02,0.7073429210163746,1.8336107589328323,5.444814345243776,785656412.0,365384987.642527,260333.066212139,-0.5294365908442902,0.04389798684682056,0.043734482619786415,4.39,0.0,0.269468,-1.1875126334777246,1.6556784708421377,1574.496319444445,1614.3605208333329,267215.6123832,1614.0379962631073,1574.1856004862634
2022-08-03,0.722724241172293,1.853500856687523,5.471334475583364,861222636.39,472567027.05521804,236455.86540464842,-0.5294368099137144,0.043896230374866674,0.04378543333417905,4.39,0.0,0.269753,3.5025293284863097,-2.5457866994176697,1601.7685416666675,1643.6708333333343,487868.2984223365,1643.5499360685487,1601.6478622453494
2022-08-04,0.7227706140809507,1.8525661173438437,5.470088156458458,594903327.15,278720210.094386,194830.4945922207,-0.5294247223501977,0.043805289088296506,0.04375696976751444,4.381,0.0,0.270062,0.4943910714737595,0.1041148134548992,1579.062083333334,1622.8625694444443,327098.6241862887,1622.7307689246645,1578.9222139695732
2022-08-05,0.704843049024353,1.8291791030741016,5.4389054707654685,1142526872.62,562262427.724867,346847.3455124609,-0.568905231525448,0.043807328143365076,0.043836377915062015,4.381,0.0,0.27044,8.174935654205466,-7.715901178097517,1618.3970138888894,1672.9678124999994,118315.58227404201,1672.7807733980558,1618.2459147542625
2022-08-06,0.7237790849492447,1.8525696221065961,5.470092829475461,1050135947.25,519762583.5293918,308171.365566596,-0.5681936373865855,0.043549108637647826,0.04381398718166137,4.355,0.0,0.270837,2.089930341845417,-1.1987929715085515,1662.321736111111,1721.0338888888894,296139.8606657306,1721.0053784683798,1662.2889242867661
2022-08-07,0.7422884493411066,1.8747091909969142,5.499612254662551,1360575334.3,665353505.8197228,409579.28604429244,-0.5560862607287889,0.043538238233324034,0.043767473751064365,4.354,0.0,0.271298,-8.81742863450029,-11.828542412410616,1635.774201388888,1697.4047569444438,84085.74086589177,1697.3511473785934,1635.7326006032881
2022-08-08,1.4321114325242337,2.266418702216488,6.021891602955318,1724584886.26,841163629.2830408,502495.01669668127,-0.5731104407610248,0.04385957124960238,0.04376482179627481,4.386,0.0,0.271794,-1.6210282709581416,1.9198915195024324,1693.2987847222234,1758.0696875,212621.75867996833,1757.7704803003412,1693.003411821202
2022-08-09,1.782598840018792,2.5049167475699643,6.339888996759952,1203180853.54,572440768.4641238,363771.50182467856,-0.5695863514670254,0.043723841235720595,0.043739943851831956,4.372,0.0,0.272314,2.1606427821830363,-1.7788988039040816,1671.1013541666675,1733.8908680555567,171545.14421332217,1733.464417466954,1670.6676470515215
2022-08-10,1.7835836338125866,2.4584425499992113,6.277923399998949,931904986.12,489405759.6202349,251614.7126632329,-0.5568084867539861,0.043697549309425154,0.043711560842483184,4.37,0.0,0.272952,-1.6009444995344522,2.3642977234007843,1694.5369444444439,1758.6381250000006,487830.40076930105,1757.0880255099519,1693.0109119708013
2022-08-11,2.044533523781253,2.643792161922989,6.525056215897318,1008510122.3,404434662.4616699,319081.2089518578,-0.5538161127351021,0.04388921178274807,0.04372354979883341,4.389,0.0,0.273626,65.45155336282953,77.41931153347056,1832.2110763888893,1893.1715277777785,723102.6837436073,1893.122035109209,1832.1445777103295
2022-08-12,2.182494148460955,2.688029830004698,6.584039773339597,1106408802.99,478812503.0348748,330455.004103602,-0.5427167546408503,0.043796728129981144,0.043722035511207125,4.38,0.0,0.274393,1.5810538250338093,-1.3537349893388801,1844.135694444444,1899.1883680555545,306289.50760916877,1899.11463219869,1844.0426620586334
2022-08-13,2.525057788918923,2.9346848533662473,6.912913137821662,2138969112.89,885850365.8563758,631316.7397229437,-0.5444208008413437,0.04374630589298434,0.04375020654768376,4.375,0.0,0.275108,-1.1922851758191877,2.0868860176470143,1933.3953125000007,1984.9287500000005,618722.4785390593,1984.890113471246,1933.3515456968894
2022-08-14,2.4993275747037296,2.881866470503506,6.842488627338008,1028834168.76,470720446.30257803,282527.4013404408,-0.5466854987250244,0.043646546963322264,0.04376567922339779,4.365,0.0,0.27595,-0.37505643455565246,1.3516121701681452,1925.5232638888892,1975.4321874999987,656698.875321585,1975.2627770416004,1925.3408193357952
2022-08-15,2.3102449579391973,2.720666604109916,6.627555472146554,1110505911.64,536488093.08043265,298565.460799932,-0.5469242469699096,0.04357534239864336,0.0437250751018322,4.358,0.0,0.27697,-0.8794973830047383,1.0036179373840008,1873.8167013888888,1922.5861458333331,93323.09624162031,1922.3501003361446,1873.5632817288774
2022-08-16,2.2047442565236928,2.6898741262914037,6.586498835055205,1058136354.58,500161587.8099891,295809.0911862817,-0.5476261202107656,0.04339453713654029,0.04367803165909213,4.339,0.0,0.27777,-3.5445645242279773,-4.299689764445688,1836.4247569444447,1886.2664583333337,173566.99860606637,1886.2406221304313,1836.3927333464194
2022-08-17,2.198239952373206,2.6907318782817646,6.587642504375685,1919847323.21,758689277.0910741,619829.2589207488,-0.5486611558873306,0.043414638777251824,0.04363761586878163,4.341,0.0,0.278523,1.7330066761369567,-1.6046145759648878,1821.8334375000002,1873.351458333334,49962.16144028723,1873.0946879997564,1821.5663497025491
2022-08-18,2.023266178049888,2.6216504554195055,6.495533940559341,1651203926.25,724606665.5899485,498692.7043370215,-0.5584333623569613,0.043327927975102654,0.043557432467689415,4.333,0.0,0.27918,0.10826395988531165,0.2421466385882415,1808.4301388888898,1858.0525694444452,215654.36934138727,1858.0303659310177,1808.401546485594
2022-08-19,2.0729515565678143,2.660266692601386,6.5470222568018475,1742110523.42,879356247.653323,496224.85265934165,-0.555787393777764,0.04320739944647323,0.0434732426557597,4.321,0.0,0.279726,-47.36652651062541,-49.64086394173135,1688.7483680555556,1738.6357638888899,160538.96941055288,1737.629113385537,1687.7354262822682
2022-08-20,1.9891111452975065,2.5826609428264966,6.443547923768662,1453185291.46,812434419.5449817,395357.7177606026,-0.5581928101374407,0.04351641599903666,0.043440401242338604,4.352,0.0,0.280312,1.1036279248752292,11.591023249578681,1574.1009722222216,1620.686388888887,195412.0630920195,1620.4743041544398,1573.8825252563538
